sat_id,orbit_class,quantity,timestamp,error
CARTOSAT-2,LEO,ephem,2025-01-03T09:30:00Z,2.9159
CARTOSAT-2,LEO,ephem,2025-01-03T09:45:00Z,2.8128
CARTOSAT-2,LEO,ephem,2025-01-03T10:00:00Z,3.1185
CARTOSAT-2,LEO,ephem,2025-01-03T10:15:00Z,3.4164
CARTOSAT-2,LEO,ephem,2025-01-03T10:30:00Z,3.1527
CARTOSAT-2,LEO,ephem,2025-01-03T10:45:00Z,3.5878
CARTOSAT-2,LEO,ephem,2025-01-03T11:00:00Z,2.8267
CARTOSAT-2,LEO,ephem,2025-01-03T11:15:00Z,3.2098
CARTOSAT-2,LEO,ephem,2025-01-03T11:30:00Z,2.8964
CARTOSAT-2,LEO,ephem,2025-01-03T11:45:00Z,3.3255
CARTOSAT-2,LEO,ephem,2025-01-03T12:00:00Z,3.4705
CARTOSAT-2,LEO,ephem,2025-01-03T12:15:00Z,3.1395
CARTOSAT-2,LEO,ephem,2025-01-03T12:30:00Z,2.5807
CARTOSAT-2,LEO,ephem,2025-01-03T12:45:00Z,3.3184
CARTOSAT-2,LEO,ephem,2025-01-03T13:00:00Z,3.389
CARTOSAT-2,LEO,ephem,2025-01-03T13:15:00Z,3.3894
CARTOSAT-2,LEO,ephem,2025-01-03T13:30:00Z,3.6143
CARTOSAT-2,LEO,ephem,2025-01-03T13:45:00Z,3.0232
CARTOSAT-2,LEO,ephem,2025-01-03T14:00:00Z,3.4872
CARTOSAT-2,LEO,ephem,2025-01-03T14:15:00Z,3.629
CARTOSAT-2,LEO,ephem,2025-01-03T14:30:00Z,2.865
CARTOSAT-2,LEO,ephem,2025-01-03T14:45:00Z,3.4191
CARTOSAT-2,LEO,ephem,2025-01-03T15:00:00Z,3.2133
CARTOSAT-2,LEO,ephem,2025-01-03T15:15:00Z,3.3315
CARTOSAT-2,LEO,ephem,2025-01-03T15:30:00Z,3.4514
CARTOSAT-2,LEO,ephem,2025-01-03T15:45:00Z,3.2425
CARTOSAT-2,LEO,ephem,2025-01-03T16:00:00Z,3.2016
CARTOSAT-2,LEO,ephem,2025-01-03T16:15:00Z,3.3942
CARTOSAT-2,LEO,ephem,2025-01-03T16:30:00Z,3.1107
CARTOSAT-2,LEO,ephem,2025-01-03T16:45:00Z,3.1189
CARTOSAT-2,LEO,ephem,2025-01-03T17:00:00Z,3.5857
CARTOSAT-2,LEO,ephem,2025-01-03T17:15:00Z,3.1181
CARTOSAT-2,LEO,ephem,2025-01-03T17:30:00Z,3.5976
CARTOSAT-2,LEO,ephem,2025-01-03T17:45:00Z,3.5522
CARTOSAT-2,LEO,ephem,2025-01-03T18:00:00Z,2.9906
CARTOSAT-2,LEO,ephem,2025-01-03T18:15:00Z,3.2705
CARTOSAT-2,LEO,ephem,2025-01-03T18:30:00Z,3.7644
CARTOSAT-2,LEO,ephem,2025-01-03T18:45:00Z,3.2059
CARTOSAT-2,LEO,ephem,2025-01-03T19:00:00Z,3.3473
CARTOSAT-2,LEO,ephem,2025-01-03T19:15:00Z,3.5951
CARTOSAT-2,LEO,ephem,2025-01-03T19:30:00Z,3.6854
CARTOSAT-2,LEO,ephem,2025-01-03T19:45:00Z,3.423
CARTOSAT-2,LEO,ephem,2025-01-03T20:00:00Z,3.3396
CARTOSAT-2,LEO,ephem,2025-01-03T20:15:00Z,3.8713
CARTOSAT-2,LEO,ephem,2025-01-03T20:30:00Z,3.9599
CARTOSAT-2,LEO,ephem,2025-01-03T20:45:00Z,3.7685
CARTOSAT-2,LEO,ephem,2025-01-03T21:00:00Z,3.5422
CARTOSAT-2,LEO,ephem,2025-01-03T21:15:00Z,3.3158
CARTOSAT-2,LEO,ephem,2025-01-03T21:30:00Z,3.3159
CARTOSAT-2,LEO,ephem,2025-01-03T21:45:00Z,3.6733
CARTOSAT-2,LEO,ephem,2025-01-03T22:00:00Z,3.6518
CARTOSAT-2,LEO,ephem,2025-01-03T22:15:00Z,3.9128
CARTOSAT-2,LEO,ephem,2025-01-03T22:30:00Z,3.7228
CARTOSAT-2,LEO,ephem,2025-01-03T22:45:00Z,3.168
CARTOSAT-2,LEO,ephem,2025-01-03T23:00:00Z,3.8373
CARTOSAT-2,LEO,ephem,2025-01-03T23:15:00Z,3.3091
CARTOSAT-2,LEO,ephem,2025-01-03T23:30:00Z,3.4735
CARTOSAT-2,LEO,ephem,2025-01-03T23:45:00Z,3.6429
CARTOSAT-2,LEO,ephem,2025-01-04T00:00:00Z,4.1012
CARTOSAT-2,LEO,ephem,2025-01-04T00:15:00Z,4.3951
CARTOSAT-2,LEO,ephem,2025-01-04T00:30:00Z,3.7484
CARTOSAT-2,LEO,ephem,2025-01-04T00:45:00Z,3.5469
CARTOSAT-2,LEO,ephem,2025-01-04T01:00:00Z,3.7373
CARTOSAT-2,LEO,ephem,2025-01-04T01:15:00Z,3.8328
CARTOSAT-2,LEO,ephem,2025-01-04T01:30:00Z,3.5221
CARTOSAT-2,LEO,ephem,2025-01-04T01:45:00Z,4.0755
CARTOSAT-2,LEO,ephem,2025-01-04T02:00:00Z,3.6717
CARTOSAT-2,LEO,ephem,2025-01-04T02:15:00Z,3.7443
CARTOSAT-2,LEO,ephem,2025-01-04T02:30:00Z,3.7908
CARTOSAT-2,LEO,ephem,2025-01-04T02:45:00Z,3.73
CARTOSAT-2,LEO,ephem,2025-01-04T03:00:00Z,3.841
CARTOSAT-2,LEO,ephem,2025-01-04T03:15:00Z,3.4647
CARTOSAT-2,LEO,ephem,2025-01-04T03:30:00Z,3.4822
CARTOSAT-2,LEO,ephem,2025-01-04T03:45:00Z,3.3433
CARTOSAT-2,LEO,ephem,2025-01-04T04:00:00Z,3.7454
CARTOSAT-2,LEO,ephem,2025-01-04T04:15:00Z,3.8353
CARTOSAT-2,LEO,ephem,2025-01-04T04:30:00Z,3.7533
CARTOSAT-2,LEO,ephem,2025-01-04T04:45:00Z,4.071
CARTOSAT-2,LEO,ephem,2025-01-04T05:00:00Z,3.6353
CARTOSAT-2,LEO,ephem,2025-01-04T05:15:00Z,3.8116
CARTOSAT-2,LEO,ephem,2025-01-04T05:30:00Z,3.3547
CARTOSAT-2,LEO,ephem,2025-01-04T05:45:00Z,3.5385
CARTOSAT-2,LEO,ephem,2025-01-04T06:00:00Z,3.8204
CARTOSAT-2,LEO,ephem,2025-01-04T06:15:00Z,3.8607
CARTOSAT-2,LEO,ephem,2025-01-04T06:30:00Z,3.5636
CARTOSAT-2,LEO,ephem,2025-01-04T06:45:00Z,3.6213
CARTOSAT-2,LEO,ephem,2025-01-04T07:00:00Z,3.2451
CARTOSAT-2,LEO,ephem,2025-01-04T07:15:00Z,3.5465
CARTOSAT-2,LEO,ephem,2025-01-04T07:30:00Z,3.8702
CARTOSAT-2,LEO,ephem,2025-01-04T07:45:00Z,3.7875
CARTOSAT-2,LEO,ephem,2025-01-04T08:00:00Z,3.7672
CARTOSAT-2,LEO,ephem,2025-01-04T08:15:00Z,3.6489
CARTOSAT-2,LEO,ephem,2025-01-04T08:30:00Z,3.6366
CARTOSAT-2,LEO,ephem,2025-01-04T08:45:00Z,3.4616
CARTOSAT-2,LEO,ephem,2025-01-04T09:00:00Z,3.8134
CARTOSAT-2,LEO,ephem,2025-01-04T09:15:00Z,3.7394
CARTOSAT-2,LEO,ephem,2025-01-04T09:30:00Z,3.7559
CARTOSAT-2,LEO,ephem,2025-01-04T09:45:00Z,3.4891
CARTOSAT-2,LEO,ephem,2025-01-04T10:00:00Z,3.0637
CARTOSAT-2,LEO,ephem,2025-01-04T10:15:00Z,3.9064
CARTOSAT-2,LEO,ephem,2025-01-04T10:30:00Z,3.4941
CARTOSAT-2,LEO,ephem,2025-01-04T10:45:00Z,3.3915
CARTOSAT-2,LEO,ephem,2025-01-04T11:00:00Z,3.7932
CARTOSAT-2,LEO,ephem,2025-01-04T11:15:00Z,3.5078
CARTOSAT-2,LEO,ephem,2025-01-04T11:30:00Z,3.8821
CARTOSAT-2,LEO,ephem,2025-01-04T11:45:00Z,3.7635
CARTOSAT-2,LEO,ephem,2025-01-04T12:00:00Z,3.7772
CARTOSAT-2,LEO,ephem,2025-01-04T12:15:00Z,3.2406
CARTOSAT-2,LEO,ephem,2025-01-04T12:30:00Z,3.907
CARTOSAT-2,LEO,ephem,2025-01-04T12:45:00Z,3.6558
CARTOSAT-2,LEO,ephem,2025-01-04T13:00:00Z,3.4876
CARTOSAT-2,LEO,ephem,2025-01-04T13:15:00Z,3.6166
CARTOSAT-2,LEO,ephem,2025-01-04T13:30:00Z,3.113
CARTOSAT-2,LEO,ephem,2025-01-04T13:45:00Z,3.6764
CARTOSAT-2,LEO,ephem,2025-01-04T14:00:00Z,3.2977
CARTOSAT-2,LEO,ephem,2025-01-04T14:15:00Z,3.2087
CARTOSAT-2,LEO,ephem,2025-01-04T14:30:00Z,3.1595
CARTOSAT-2,LEO,ephem,2025-01-04T14:45:00Z,3.8394
CARTOSAT-2,LEO,ephem,2025-01-04T15:00:00Z,3.3811
CARTOSAT-2,LEO,ephem,2025-01-04T15:15:00Z,3.938
CARTOSAT-2,LEO,ephem,2025-01-04T15:30:00Z,3.3943
CARTOSAT-2,LEO,ephem,2025-01-04T15:45:00Z,3.0839
CARTOSAT-2,LEO,ephem,2025-01-04T16:00:00Z,3.2316
CARTOSAT-2,LEO,ephem,2025-01-04T16:15:00Z,3.8372
CARTOSAT-2,LEO,ephem,2025-01-04T16:30:00Z,3.4692
CARTOSAT-2,LEO,ephem,2025-01-04T16:45:00Z,3.3609
CARTOSAT-2,LEO,ephem,2025-01-04T17:00:00Z,3.5387
CARTOSAT-2,LEO,ephem,2025-01-04T17:15:00Z,3.621
CARTOSAT-2,LEO,ephem,2025-01-04T17:30:00Z,3.7744
CARTOSAT-2,LEO,ephem,2025-01-04T17:45:00Z,3.8537
CARTOSAT-2,LEO,ephem,2025-01-04T18:00:00Z,3.3767
CARTOSAT-2,LEO,ephem,2025-01-04T18:15:00Z,3.1185
CARTOSAT-2,LEO,ephem,2025-01-04T18:30:00Z,3.3487
CARTOSAT-2,LEO,ephem,2025-01-04T18:45:00Z,3.5167
CARTOSAT-2,LEO,ephem,2025-01-04T19:00:00Z,3.1911
CARTOSAT-2,LEO,ephem,2025-01-04T19:15:00Z,3.1854
CARTOSAT-2,LEO,ephem,2025-01-04T19:30:00Z,3.5162
CARTOSAT-2,LEO,ephem,2025-01-04T19:45:00Z,3.4065
CARTOSAT-2,LEO,ephem,2025-01-04T20:00:00Z,3.42
CARTOSAT-2,LEO,ephem,2025-01-04T20:15:00Z,3.2065
CARTOSAT-2,LEO,ephem,2025-01-04T20:30:00Z,3.336
CARTOSAT-2,LEO,ephem,2025-01-04T20:45:00Z,3.1476
CARTOSAT-2,LEO,ephem,2025-01-04T21:00:00Z,3.6113
CARTOSAT-2,LEO,ephem,2025-01-04T21:15:00Z,3.6409
CARTOSAT-2,LEO,ephem,2025-01-04T21:30:00Z,2.8836
CARTOSAT-2,LEO,ephem,2025-01-04T21:45:00Z,3.1137
CARTOSAT-2,LEO,ephem,2025-01-04T22:00:00Z,2.9579
CARTOSAT-2,LEO,ephem,2025-01-04T22:15:00Z,3.1696
CARTOSAT-2,LEO,ephem,2025-01-04T22:30:00Z,3.3085
CARTOSAT-2,LEO,ephem,2025-01-04T22:45:00Z,2.9448
CARTOSAT-2,LEO,ephem,2025-01-04T23:00:00Z,3.0734
CARTOSAT-2,LEO,ephem,2025-01-04T23:15:00Z,3.0434
CARTOSAT-2,LEO,ephem,2025-01-04T23:30:00Z,3.3497
CARTOSAT-2,LEO,ephem,2025-01-04T23:45:00Z,3.3051
CARTOSAT-2,LEO,ephem,2025-01-05T00:00:00Z,3.0906
CARTOSAT-2,LEO,ephem,2025-01-05T00:15:00Z,3.3154
CARTOSAT-2,LEO,ephem,2025-01-05T00:30:00Z,3.1185
CARTOSAT-2,LEO,ephem,2025-01-05T00:45:00Z,3.1811
CARTOSAT-2,LEO,ephem,2025-01-05T01:00:00Z,3.6779
CARTOSAT-2,LEO,ephem,2025-01-05T01:15:00Z,3.5824
CARTOSAT-2,LEO,ephem,2025-01-05T01:30:00Z,2.887
CARTOSAT-2,LEO,ephem,2025-01-05T01:45:00Z,3.4316
CARTOSAT-2,LEO,ephem,2025-01-05T02:00:00Z,3.4178
CARTOSAT-2,LEO,ephem,2025-01-05T02:15:00Z,2.8993
CARTOSAT-2,LEO,ephem,2025-01-05T02:30:00Z,3.4016
CARTOSAT-2,LEO,ephem,2025-01-05T02:45:00Z,3.5795
CARTOSAT-2,LEO,ephem,2025-01-05T03:00:00Z,2.8787
CARTOSAT-2,LEO,ephem,2025-01-05T03:15:00Z,2.923
CARTOSAT-2,LEO,ephem,2025-01-05T03:30:00Z,3.417
CARTOSAT-2,LEO,ephem,2025-01-05T03:45:00Z,3.214
CARTOSAT-2,LEO,ephem,2025-01-05T04:00:00Z,3.2777
CARTOSAT-2,LEO,ephem,2025-01-05T04:15:00Z,3.2138
CARTOSAT-2,LEO,ephem,2025-01-05T04:30:00Z,3.2178
CARTOSAT-2,LEO,ephem,2025-01-05T04:45:00Z,2.7623
CARTOSAT-2,LEO,ephem,2025-01-05T05:00:00Z,3.3704
CARTOSAT-2,LEO,ephem,2025-01-05T05:15:00Z,3.3932
CARTOSAT-2,LEO,ephem,2025-01-05T05:30:00Z,3.0205
CARTOSAT-2,LEO,ephem,2025-01-05T05:45:00Z,3.0599
CARTOSAT-2,LEO,ephem,2025-01-05T06:00:00Z,2.6642
CARTOSAT-2,LEO,ephem,2025-01-05T06:15:00Z,3.1871
CARTOSAT-2,LEO,ephem,2025-01-05T06:30:00Z,3.1933
CARTOSAT-2,LEO,ephem,2025-01-05T06:45:00Z,3.0195
CARTOSAT-2,LEO,ephem,2025-01-05T07:00:00Z,3.3193
CARTOSAT-2,LEO,ephem,2025-01-05T07:15:00Z,2.9313
CARTOSAT-2,LEO,ephem,2025-01-05T07:30:00Z,3.1563
CARTOSAT-2,LEO,ephem,2025-01-05T07:45:00Z,2.7358
CARTOSAT-2,LEO,ephem,2025-01-05T08:00:00Z,2.9862
CARTOSAT-2,LEO,ephem,2025-01-05T08:15:00Z,2.9384
CARTOSAT-2,LEO,ephem,2025-01-05T08:30:00Z,3.0339
CARTOSAT-2,LEO,ephem,2025-01-05T08:45:00Z,2.8708
CARTOSAT-2,LEO,ephem,2025-01-05T09:00:00Z,2.9244
CARTOSAT-2,LEO,ephem,2025-01-05T09:15:00Z,3.1651
CARTOSAT-2,LEO,ephem,2025-01-05T09:30:00Z,2.8285
CARTOSAT-2,LEO,ephem,2025-01-05T09:45:00Z,2.5162
CARTOSAT-2,LEO,ephem,2025-01-05T10:00:00Z,3.3808
CARTOSAT-2,LEO,ephem,2025-01-05T10:15:00Z,3.2771
CARTOSAT-2,LEO,ephem,2025-01-05T10:30:00Z,2.574
CARTOSAT-2,LEO,ephem,2025-01-05T10:45:00Z,3.0815
CARTOSAT-2,LEO,ephem,2025-01-05T11:00:00Z,2.7637
CARTOSAT-2,LEO,ephem,2025-01-05T11:15:00Z,2.9553
CARTOSAT-2,LEO,ephem,2025-01-05T11:30:00Z,2.9558
CARTOSAT-2,LEO,ephem,2025-01-05T11:45:00Z,2.8109
CARTOSAT-2,LEO,ephem,2025-01-05T12:00:00Z,2.6607
CARTOSAT-2,LEO,ephem,2025-01-05T12:15:00Z,2.6776
CARTOSAT-2,LEO,ephem,2025-01-05T12:30:00Z,2.6118
CARTOSAT-2,LEO,ephem,2025-01-05T12:45:00Z,2.6267
CARTOSAT-2,LEO,ephem,2025-01-05T13:00:00Z,2.8185
CARTOSAT-2,LEO,ephem,2025-01-05T13:15:00Z,2.643
CARTOSAT-2,LEO,ephem,2025-01-05T13:30:00Z,2.9997
CARTOSAT-2,LEO,ephem,2025-01-05T13:45:00Z,3.2024
CARTOSAT-2,LEO,ephem,2025-01-05T14:00:00Z,2.6584
CARTOSAT-2,LEO,ephem,2025-01-05T14:15:00Z,2.865
CARTOSAT-2,LEO,ephem,2025-01-05T14:30:00Z,2.9264
CARTOSAT-2,LEO,ephem,2025-01-05T14:45:00Z,2.913
CARTOSAT-2,LEO,ephem,2025-01-05T15:00:00Z,2.804
CARTOSAT-2,LEO,ephem,2025-01-05T15:15:00Z,2.9714
CARTOSAT-2,LEO,ephem,2025-01-05T15:30:00Z,2.8978
CARTOSAT-2,LEO,ephem,2025-01-05T15:45:00Z,2.445
CARTOSAT-2,LEO,ephem,2025-01-05T16:00:00Z,2.9872
CARTOSAT-2,LEO,ephem,2025-01-05T16:15:00Z,2.9864
CARTOSAT-2,LEO,ephem,2025-01-05T16:30:00Z,2.552
CARTOSAT-2,LEO,ephem,2025-01-05T16:45:00Z,2.7551
CARTOSAT-2,LEO,ephem,2025-01-05T17:00:00Z,2.9178
CARTOSAT-2,LEO,ephem,2025-01-05T17:15:00Z,2.6808
CARTOSAT-2,LEO,ephem,2025-01-05T17:30:00Z,3.0094
CARTOSAT-2,LEO,ephem,2025-01-05T17:45:00Z,3.3404
CARTOSAT-2,LEO,ephem,2025-01-05T18:00:00Z,2.5169
CARTOSAT-2,LEO,ephem,2025-01-05T18:15:00Z,2.3578
CARTOSAT-2,LEO,ephem,2025-01-05T18:30:00Z,2.7916
CARTOSAT-2,LEO,ephem,2025-01-05T18:45:00Z,2.8961
CARTOSAT-2,LEO,ephem,2025-01-05T19:00:00Z,2.6445
CARTOSAT-2,LEO,ephem,2025-01-05T19:15:00Z,3.0785
CARTOSAT-2,LEO,ephem,2025-01-05T19:30:00Z,2.349
CARTOSAT-2,LEO,ephem,2025-01-05T19:45:00Z,2.8736
CARTOSAT-2,LEO,ephem,2025-01-05T20:00:00Z,2.5325
CARTOSAT-2,LEO,ephem,2025-01-05T20:15:00Z,3.1338
CARTOSAT-2,LEO,ephem,2025-01-05T20:30:00Z,3.2017
CARTOSAT-2,LEO,ephem,2025-01-05T20:45:00Z,2.4813
CARTOSAT-2,LEO,ephem,2025-01-05T21:00:00Z,2.5349
CARTOSAT-2,LEO,ephem,2025-01-05T21:15:00Z,2.8986
CARTOSAT-2,LEO,ephem,2025-01-05T21:30:00Z,2.5719
CARTOSAT-2,LEO,ephem,2025-01-05T21:45:00Z,2.6584
CARTOSAT-2,LEO,ephem,2025-01-05T22:00:00Z,2.6745
CARTOSAT-2,LEO,ephem,2025-01-05T22:15:00Z,2.1667
CARTOSAT-2,LEO,ephem,2025-01-05T22:30:00Z,2.6602
CARTOSAT-2,LEO,ephem,2025-01-05T22:45:00Z,2.4827
CARTOSAT-2,LEO,ephem,2025-01-05T23:00:00Z,2.5321
CARTOSAT-2,LEO,ephem,2025-01-05T23:15:00Z,3.0341
CARTOSAT-2,LEO,ephem,2025-01-05T23:30:00Z,2.3307
CARTOSAT-2,LEO,ephem,2025-01-05T23:45:00Z,2.8676
CARTOSAT-2,LEO,ephem,2025-01-06T00:00:00Z,2.5825
CARTOSAT-2,LEO,ephem,2025-01-06T00:15:00Z,2.5813
CARTOSAT-2,LEO,ephem,2025-01-06T00:30:00Z,2.8587
CARTOSAT-2,LEO,ephem,2025-01-06T00:45:00Z,2.741
CARTOSAT-2,LEO,ephem,2025-01-06T01:00:00Z,2.8004
CARTOSAT-2,LEO,ephem,2025-01-06T01:15:00Z,2.9033
CARTOSAT-2,LEO,ephem,2025-01-06T01:30:00Z,2.5652
CARTOSAT-2,LEO,ephem,2025-01-06T01:45:00Z,2.492
CARTOSAT-2,LEO,ephem,2025-01-06T02:00:00Z,2.3691
CARTOSAT-2,LEO,ephem,2025-01-06T02:15:00Z,2.4368
CARTOSAT-2,LEO,ephem,2025-01-06T02:30:00Z,3.4184
CARTOSAT-2,LEO,ephem,2025-01-06T02:45:00Z,2.9757
CARTOSAT-2,LEO,ephem,2025-01-06T03:00:00Z,2.3014
CARTOSAT-2,LEO,ephem,2025-01-06T03:15:00Z,2.3095
CARTOSAT-2,LEO,ephem,2025-01-06T03:30:00Z,2.7795
CARTOSAT-2,LEO,ephem,2025-01-06T03:45:00Z,2.7974
CARTOSAT-2,LEO,ephem,2025-01-06T04:00:00Z,2.7989
CARTOSAT-2,LEO,ephem,2025-01-06T04:15:00Z,2.5911
CARTOSAT-2,LEO,ephem,2025-01-06T04:30:00Z,2.6261
CARTOSAT-2,LEO,ephem,2025-01-06T04:45:00Z,2.7454
CARTOSAT-2,LEO,ephem,2025-01-06T05:00:00Z,2.6841
CARTOSAT-2,LEO,ephem,2025-01-06T05:15:00Z,2.0865
CARTOSAT-2,LEO,ephem,2025-01-06T05:30:00Z,2.6055
CARTOSAT-2,LEO,ephem,2025-01-06T05:45:00Z,2.4459
CARTOSAT-2,LEO,ephem,2025-01-06T06:00:00Z,2.7148
CARTOSAT-2,LEO,ephem,2025-01-06T06:15:00Z,3.4476
CARTOSAT-2,LEO,ephem,2025-01-06T06:30:00Z,2.7693
CARTOSAT-2,LEO,ephem,2025-01-06T06:45:00Z,2.5946
CARTOSAT-2,LEO,ephem,2025-01-06T07:00:00Z,2.9183
CARTOSAT-2,LEO,ephem,2025-01-06T07:15:00Z,2.8067
CARTOSAT-2,LEO,ephem,2025-01-06T07:30:00Z,2.7932
CARTOSAT-2,LEO,ephem,2025-01-06T07:45:00Z,2.8445
CARTOSAT-2,LEO,ephem,2025-01-06T08:00:00Z,3.2244
CARTOSAT-2,LEO,ephem,2025-01-06T08:15:00Z,2.3986
CARTOSAT-2,LEO,ephem,2025-01-06T08:30:00Z,2.8189
CARTOSAT-2,LEO,ephem,2025-01-06T08:45:00Z,2.4581
CARTOSAT-2,LEO,ephem,2025-01-06T09:00:00Z,2.8467
CARTOSAT-2,LEO,ephem,2025-01-06T09:15:00Z,2.4668
CARTOSAT-2,LEO,ephem,2025-01-06T09:30:00Z,2.6006
CARTOSAT-2,LEO,ephem,2025-01-06T09:45:00Z,2.6359
CARTOSAT-2,LEO,ephem,2025-01-06T10:00:00Z,2.97
CARTOSAT-2,LEO,ephem,2025-01-06T10:15:00Z,2.9588
CARTOSAT-2,LEO,ephem,2025-01-06T10:30:00Z,2.3999
CARTOSAT-2,LEO,ephem,2025-01-06T10:45:00Z,2.7419
CARTOSAT-2,LEO,ephem,2025-01-06T11:00:00Z,2.5471
CARTOSAT-2,LEO,ephem,2025-01-06T11:15:00Z,2.4084
CARTOSAT-2,LEO,ephem,2025-01-06T11:30:00Z,2.6832
CARTOSAT-2,LEO,ephem,2025-01-06T11:45:00Z,2.6636
CARTOSAT-2,LEO,ephem,2025-01-06T12:00:00Z,3.3789
CARTOSAT-2,LEO,ephem,2025-01-06T12:15:00Z,2.8648
CARTOSAT-2,LEO,ephem,2025-01-06T12:30:00Z,2.3984
CARTOSAT-2,LEO,ephem,2025-01-06T12:45:00Z,2.6141
CARTOSAT-2,LEO,ephem,2025-01-06T13:00:00Z,3.0309
CARTOSAT-2,LEO,ephem,2025-01-06T13:15:00Z,3.3128
CARTOSAT-2,LEO,ephem,2025-01-06T13:30:00Z,2.3619
CARTOSAT-2,LEO,ephem,2025-01-06T13:45:00Z,2.29
CARTOSAT-2,LEO,ephem,2025-01-06T14:00:00Z,3.2698
CARTOSAT-2,LEO,ephem,2025-01-06T14:15:00Z,2.8893
CARTOSAT-2,LEO,ephem,2025-01-06T14:30:00Z,2.5669
CARTOSAT-2,LEO,ephem,2025-01-06T14:45:00Z,2.9363
CARTOSAT-2,LEO,ephem,2025-01-06T15:00:00Z,2.1167
CARTOSAT-2,LEO,ephem,2025-01-06T15:15:00Z,2.8076
CARTOSAT-2,LEO,ephem,2025-01-06T15:30:00Z,2.8967
CARTOSAT-2,LEO,ephem,2025-01-06T15:45:00Z,3.0565
CARTOSAT-2,LEO,ephem,2025-01-06T16:00:00Z,2.5574
CARTOSAT-2,LEO,ephem,2025-01-06T16:15:00Z,2.8481
CARTOSAT-2,LEO,ephem,2025-01-06T16:30:00Z,2.59
CARTOSAT-2,LEO,ephem,2025-01-06T16:45:00Z,2.9018
CARTOSAT-2,LEO,ephem,2025-01-06T17:00:00Z,2.6074
CARTOSAT-2,LEO,ephem,2025-01-06T17:15:00Z,2.7389
CARTOSAT-2,LEO,ephem,2025-01-06T17:30:00Z,2.5909
CARTOSAT-2,LEO,ephem,2025-01-06T17:45:00Z,3.0239
CARTOSAT-2,LEO,ephem,2025-01-06T18:00:00Z,3.0826
CARTOSAT-2,LEO,ephem,2025-01-06T18:15:00Z,2.8031
CARTOSAT-2,LEO,ephem,2025-01-06T18:30:00Z,2.8788
CARTOSAT-2,LEO,ephem,2025-01-06T18:45:00Z,2.497
CARTOSAT-2,LEO,ephem,2025-01-06T19:00:00Z,2.8004
CARTOSAT-2,LEO,ephem,2025-01-06T19:15:00Z,2.87
CARTOSAT-2,LEO,ephem,2025-01-06T19:30:00Z,3.5691
CARTOSAT-2,LEO,ephem,2025-01-06T19:45:00Z,2.6032
CARTOSAT-2,LEO,ephem,2025-01-06T20:00:00Z,3.2776
CARTOSAT-2,LEO,ephem,2025-01-06T20:15:00Z,3.1607
CARTOSAT-2,LEO,ephem,2025-01-06T20:30:00Z,2.979
CARTOSAT-2,LEO,ephem,2025-01-06T20:45:00Z,3.3677
CARTOSAT-2,LEO,ephem,2025-01-06T21:00:00Z,3.0116
CARTOSAT-2,LEO,ephem,2025-01-06T21:15:00Z,3.0204
CARTOSAT-2,LEO,ephem,2025-01-06T21:30:00Z,2.9098
CARTOSAT-2,LEO,ephem,2025-01-06T21:45:00Z,3.246
CARTOSAT-2,LEO,ephem,2025-01-06T22:00:00Z,3.2172
CARTOSAT-2,LEO,ephem,2025-01-06T22:15:00Z,2.7736
CARTOSAT-2,LEO,ephem,2025-01-06T22:30:00Z,2.5973
CARTOSAT-2,LEO,ephem,2025-01-06T22:45:00Z,2.8916
CARTOSAT-2,LEO,ephem,2025-01-06T23:00:00Z,2.7403
CARTOSAT-2,LEO,ephem,2025-01-06T23:15:00Z,2.9357
CARTOSAT-2,LEO,ephem,2025-01-06T23:30:00Z,3.2777
CARTOSAT-2,LEO,ephem,2025-01-06T23:45:00Z,2.8408
CARTOSAT-2,LEO,ephem,2025-01-07T00:00:00Z,2.9522
CARTOSAT-2,LEO,ephem,2025-01-07T00:15:00Z,2.982
CARTOSAT-2,LEO,ephem,2025-01-07T00:30:00Z,3.191
CARTOSAT-2,LEO,ephem,2025-01-07T00:45:00Z,2.3896
CARTOSAT-2,LEO,ephem,2025-01-07T01:00:00Z,2.8194
CARTOSAT-2,LEO,ephem,2025-01-07T01:15:00Z,3.0353
CARTOSAT-2,LEO,ephem,2025-01-07T01:30:00Z,3.2955
CARTOSAT-2,LEO,ephem,2025-01-07T01:45:00Z,2.8586
CARTOSAT-2,LEO,ephem,2025-01-07T02:00:00Z,2.5015
CARTOSAT-2,LEO,ephem,2025-01-07T02:15:00Z,3.1534
CARTOSAT-2,LEO,ephem,2025-01-07T02:30:00Z,2.8298
CARTOSAT-2,LEO,ephem,2025-01-07T02:45:00Z,2.6883
CARTOSAT-2,LEO,ephem,2025-01-07T03:00:00Z,2.8377
CARTOSAT-2,LEO,ephem,2025-01-07T03:15:00Z,2.9545
CARTOSAT-2,LEO,ephem,2025-01-07T03:30:00Z,2.8475
CARTOSAT-2,LEO,ephem,2025-01-07T03:45:00Z,2.4335
CARTOSAT-2,LEO,ephem,2025-01-07T04:00:00Z,3.2422
CARTOSAT-2,LEO,ephem,2025-01-07T04:15:00Z,3.3423
CARTOSAT-2,LEO,ephem,2025-01-07T04:30:00Z,3.1821
CARTOSAT-2,LEO,ephem,2025-01-07T04:45:00Z,2.7186
CARTOSAT-2,LEO,ephem,2025-01-07T05:00:00Z,2.9635
CARTOSAT-2,LEO,ephem,2025-01-07T05:15:00Z,3.0156
